순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
3673,호노카의 물터진 아랫도리,2022-05-20,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",버드맨 텟페이,
3673,호시 아메리의 물 빼주는 리얼돌,2022-04-11,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",아베 신야,
3673,홀인원: 어서 와서 넣어줘요,2022-12-02,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)씨맥스커뮤니케이션즈,청소년관람불가,성인물(에로),김레이,
3673,화끈한 새엄마:온천여행,2022-02-05,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",히로아키,
3673,화냥녀,2022-03-25,"1,000",0.00%,"1,000",1,1,1,1,한국,한국,(주)픽쳐레스크,(주)픽쳐레스크,청소년관람불가,"성인물(에로),멜로/로맨스",윤신,
3673,환생한 섹스 9단,2022-03-24,"5,000",0.00%,"5,000",1,1,1,1,한국,한국,주식회사 바나나픽쳐스,주식회사 바나나픽쳐스,청소년관람불가,"성인물(에로),드라마",전성기,
3673,활짝 벌린 이모님,2022-08-31,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",모소조쿠,오츠키 히비키
3673,후배위한 여선배,,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",시즈카만,
3673,후배위한 여선배 무삭제판,2022-07-27,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)라온컴퍼니플러스,청소년관람불가,"성인물(에로),멜로/로맨스",시즈카만,
3673,휴지도둑 옆집돌싱,2022-10-09,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",디렉터 O,
3673,흑형의 맛 : 울부짖는 여자들,2022-05-13,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",조필구,
3673,흑형의 맛 : 울부짖는 여자들 무삭제,2022-11-07,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",조필구,
3673,흑형의 매운 맛,2022-07-09,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),여석주,
3673,흑형의 매운 맛 무삭제,2022-10-15,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,성인물(에로),여석주,
3673,흔들린 새엄마:선 넘는 날,2022-08-19,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",로쿠탄조노 세이시,
3673,흔들린 형수:임신 하고싶어요,2022-05-19,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",조즈 토코노마,
3673,흠뻑적신 음란시술,2022-11-30,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,에스팀,청소년관람불가,"성인물(에로),멜로/로맨스",,
3673,흥건한 유부녀들:발정난 하루,2022-01-07,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",나베,
3673,흥분한 새엄마:섹다른 밤,2022-09-23,"6,000",0.00%,"6,000",1,1,1,1,일본,일본,,(주)영진크리에이티브,청소년관람불가,"성인물(에로),드라마,멜로/로맨스",반 타로,
3673,히트맨: 코드네임 버튜소,2022-11-03,"6,000",0.00%,"6,000",1,1,1,1,미국,미국,,(주)누리픽쳐스,15세이상관람가,"액션,스릴러",,"앤슨 마운트,애비 코니시,안소니 홉킨스"
3673,힐링하우스 : 섹스의 왕국,2022-05-10,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)라온컴퍼니플러스,(주)가온콘텐츠,청소년관람불가,"성인물(에로),멜로/로맨스",윤수현,민도윤
3673,힐링하우스 : 섹스의 왕국 무삭제판,,"6,000",0.00%,"6,000",1,1,1,1,한국,한국,(주)라온컴퍼니플러스,(주)가온콘텐츠,청소년관람불가,멜로/로맨스,윤수현,민도윤
4500,15소년 우주 표류기,1980-07-27,0,0.00%,0,0,0,1,2,한국,한국,,,연소자관람가,"SF,애니메이션",정수용,
4500,1986 김성수 의문사,,0,0.00%,0,0,0,1,1,한국,한국,,,,다큐멘터리,,
4500,DIFF2022 대구신작,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,SBFF2022 개막식,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁1,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁2,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁3,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁4,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁5,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁6,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁7,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 단편경쟁8,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,,
4500,SBFF2022 성북시퀀스1,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,SBFF2022 성북시퀀스2,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,SESIFF2022 개막식,,0,0.00%,0,0,0,1,1,기타,기타,,,,기타,,
4500,SESIFF2022 시상식,,0,0.00%,0,0,0,1,1,기타,기타,,,,기타,,
4500,SIAFF2022 묶음 상영 5,,0,0.00%,0,0,0,1,1,한국,한국,,,,다큐멘터리,,
4500,SIAFF2022 호스트 아키텍트 포럼,,0,0.00%,0,0,0,1,1,기타,기타,,,,기타,,
4500,SMIFF2022 시상식,,0,0.00%,0,0,0,1,1,기타,기타,,,,기타,,
4500,[2022 유네스코 영화 창의도시 부산 위크] 마을영화만들기 1,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,[2022 유네스코 영화 창의도시 부산 위크] 마을영화만들기 2,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,[2022 유네스코 영화 창의도시 부산 위크] 부산패키지프로젝트,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,[2022 유네스코 영화 창의도시 부산 위크] 원더풀미래대학,,0,0.00%,0,0,0,1,1,한국,한국,,,,다큐멘터리,,
4500,[네마프2022] 글로컬신작전3,,0,0.00%,0,0,0,1,2,기타,기타,,,,기타,,
4500,각시탈,1986-12-20,0,0.00%,0,0,0,1,2,한국,한국,대원동화(주),,연소자관람가,"가족,애니메이션,액션",이학빈,
4500,겨울나그네,1986-04-12,0,0.00%,"7,018,000",0,"3,475",1,2,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",곽지균,"강석우,이미숙,이혜영,안성기,양택조"
4500,관객프로그래머 초이스! - 장영선 감독전,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,궁전의 침묵,,0,0.00%,0,0,0,1,1,기타,"기타,프랑스",,,,드라마,무피다 트라틀리,
4500,귀로(歸路),,0,0.00%,"4,896,000",0,"2,448",1,2,한국,한국,,,,드라마,이만희,"김진규,문정숙,전계현"
4500,그대 어이가리,2023-03-08,0,0.00%,0,0,0,1,1,한국,한국,(주)영화사 순수,(주)영화사 순수,12세이상관람가,드라마,이창열,"선동혁,정아미,박종진"
4500,꿈,1990-09-29,0,0.00%,"1,693,000",0,685,1,2,한국,한국,태흥영화(주),,연소자관람불가,"멜로/로맨스,사극",배창호,"안성기,황신혜,최종원,정보석,윤문식"
4500,나는 마을 방과후 교사입니다,2023-01-11,0,0.00%,0,0,0,1,1,한국,한국,(주)스튜디오그레인풀,(주)스튜디오그레인풀,전체관람가,다큐멘터리,"박홍열,황다은",
4500,"나의 사랑, 나의 신부",1990-12-29,0,0.00%,"2,940,500",0,384,1,2,한국,한국,(주)삼호필림,,고등학생이상관람가,"드라마,코미디",이명세,"박중훈,최진실,최종원,김보연,윤문식,권병길"
4500,남부군,1990-06-02,0,0.00%,"943,000",0,162,1,2,한국,한국,,,고등학생이상관람가,"드라마,사극,전쟁",정지영,"안성기,최민수,최진실,이혜영,이학재,조성현,김지영,박정수,독고영재,트위스트 김,임창정"
4500,남산의 부장들,2020-01-22,0,0.00%,"41,225,216,650",0,"4,750,345",1,2,한국,한국,(주)하이브미디어코프,(주)쇼박스,15세이상관람가,드라마,우민호,"이병헌,이성민,곽도원,이희준,김소진,김승훈,박성근,서현우,지현준,박지일,이태형,주석태,이도국,김민상,이양희,정미형,조혜주,김명선,이하영,전우재,손병욱,윤충,염석무,박현우,김태훈,최재훈,조영규,이수광,박기만,엄지만,천명재,김낙균,천재홍,김지나,이태호,정종우,윤기창,손인용,박소윤,이영용,김성철,장은채,유정호,정문용,신하준,이승진,제리 렉터,오진석,남승화,유대식,장의돈,구윤회,양재훈,김동환,이광식,김병남,오대환,이충훈,이병관,김지성,박하균,이상철,김홍파,김용우,정원석"
4500,내 이름은 독고탁,1984-07-15,0,0.00%,"666,000",0,111,1,2,한국,한국,대원동화(주),,연소자관람가,애니메이션,홍상만,"정경애,박영남"
4500,내일은 월드컵,,0,0.00%,0,0,0,1,2,한국,한국,,,연소자관람가,애니메이션,강한영,정미숙
4500,넘버 3,1997-08-02,0,0.00%,"620,500",0,82,1,1,한국,한국,프리시네마(주),(주)시네마서비스,연소자관람불가,"코미디,액션,범죄",송능한,"한석규,최민식,이미연,안석환,박광정,방은희,송강호,박상면,박성웅,박길수"
4500,대인물,,0,0.00%,0,0,0,1,2,중국,중국,,(주)씨제이이엔엠,,"범죄,액션,코미디",오백,포패이
4500,독고탁 다시 찾은 마운드,1985-08-13,0,0.00%,0,0,0,1,2,한국,한국,대원동화(주),,연소자관람가,애니메이션,문덕성,
4500,똥파리,2009-04-16,0,0.00%,"846,800,700",0,"123,306",1,1,한국,한국,몰필름,(주)영화사 진진,청소년관람불가,드라마,양익준,"양익준,김꽃비,이환,강광희,강병조,손승현,송현정,조민영,김희수,박종일,박주현,황명삼,최태연,김이다,심재원,조정희,안병호,안상현,박진영,박해민,정진원,임지영,이동환,사영복,서용석,채영준,김상화,이병성,박나미,박나미,윤은경,임서은,윤종호,임수용,박성국,오은지,오은지,정인옥,오지혜,이안,이준상,김종민,김요환,이한별,김중호,박병은,길해연,오정세,정만식,이승연,정혜원,홍지"
4500,라 팜므 안졸라,,0,0.00%,0,0,0,1,2,나이지리아,나이지리아,,,,스릴러,,
4500,마의 계단,,0,0.00%,0,0,0,1,1,한국,한국,,,,"드라마,스릴러,미스터리",이만희,"김진규,문정숙"
4500,막차로 온 손님들,,0,0.00%,"908,000",0,454,1,2,,,,,,,,
4500,망고,,0,0.00%,0,0,0,1,2,한국,한국,,,,기타,신한솔,
4500,맹인영화관,,0,0.00%,0,0,0,1,1,중국,중국,,,,드라마,루양,
4500,몽상가들,,0,0.00%,0,0,0,1,4,한국,한국,,,,다큐멘터리,오정택,
4500,무명지배 : 대환장 특수임무,,0,0.00%,0,0,0,1,2,중국,중국,,(주)라온컴퍼니플러스,15세이상관람가,코미디,,
4500,미인,1975-08-30,0,0.00%,0,0,0,1,2,한국,한국,신프로덕션,,12세이상관람가,멜로/로맨스,이형표,"신중현,김미영"
4500,바람의 소리,2013-06-13,0,0.00%,"10,890,000",0,"1,977",1,2,중국,중국,,(주)팝파트너스,15세이상관람가,"범죄,스릴러,드라마,전쟁","진국부,고군서","리빙빙,주신"
4500,바보들의 기적,,0,0.00%,0,0,0,1,2,중국,중국,,,,"드라마,범죄,멜로/로맨스",웬 무이,
4500,별나라 삼총사,1979-07-21,0,0.00%,"8,000",0,2,1,2,한국,한국,,,,애니메이션,임정규,
4500,블랙잭,1997-09-13,0,0.00%,0,0,0,1,2,한국,한국,정륭사,,연소자관람불가,"미스터리,범죄,액션",정지영,"강수연,최민수,유해진,문철재,김일우,양말복"
4500,비트,1997-05-03,0,0.00%,"9,667,100",0,"1,561",1,2,한국,한국,(주)우노필름,,연소자관람불가,"액션,멜로/로맨스,범죄",김성수,"정우성,고소영,임창정,유오성,이기영,김부선,권태원"
4500,사랑은 지금부터 시작이야,1991-01-12,0,0.00%,0,0,0,1,2,한국,한국,동방영화사,,중학생이상관람가,드라마,이미례,"최재성,신은경,강민경,김보라나,김일우"
4500,사이비,2013-11-21,0,0.00%,"167,877,400",0,"22,639",1,1,한국,한국,주식회사 다다쇼,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"애니메이션,스릴러",연상호,"오정세,양익준,권해효,박희본,김민찬,조소흠,조영각,노유경,하명석,홍덕표,홍은표,연상호,연상호,연상호,연상호,연상호,용창우,유지연,이성희,이수현,이지혜,장희식,정성훈,정요셉,류혜영,황석정,이민지,장리우,이상희,심희섭"
4500,삼총사 타임머신 001,1980-01-12,0,0.00%,0,0,0,1,2,한국,한국,선우프로덕션(주),,연소자관람가,"SF,애니메이션,액션",임정규,
4500,스프링타이드,,0,0.00%,0,0,0,1,2,중국,중국,,,,"드라마,가족",양려납,"하오 레이,금연령"
4500,시간을 꿈꾸는 소녀,2023-01-11,0,0.00%,0,0,0,1,1,한국,한국,(주)하이하버픽쳐스,"(주)하이하버픽쳐스,(주)영화사 진진",12세이상관람가,다큐멘터리,박혁지,"권수진,이경원,조경아"
4500,신이 되기는 어렵다,,0,0.00%,0,0,0,1,1,러시아,러시아,,,,"드라마,SF",,
4500,신한솔 감독전 - 단편모음,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,,
4500,싱 오버 미,2015-09-24,0,0.00%,"13,421,000",0,"1,822",1,1,미국,미국,,문화선교연구원,12세이상관람가,다큐멘터리,제이콥 카인드버그,
4500,싱크홀,2021-08-11,0,0.00%,"21,395,652,690",0,"2,195,683",1,2,한국,한국,(주)더타워픽쳐스,(주)쇼박스,12세이상관람가,코미디,김지훈,"차승원,김성균,이광수,권소현,김혜준,김재화,박옥출,남다름,정영숙,이학주,한태린,김건우,오자훈,나철,김병철,전승재,김경환,박민준,나현민,윤돈선,정서인,정윤하,이두열,어성욱,김태훈,김준혁,장영,이건구,정용락,유현,안용우,윤기현,조제웅,이창윤,정용태,이상욱,안성봉,김동현,김왕도,오재세,박민지,황여진,김명희,이순화,이주미,송경아,전은미,권정숙,이경태,최지명,권오철,최민혁,김귀례,정우근,장광,김홍파,고창석"
4500,아기공룡 둘리-얼음별 대모험,1996-07-24,0,0.00%,0,0,0,1,2,한국,한국,(주)둘리나라,워터홀컴퍼니(주),"연소자관람가,전체관람가","애니메이션,어드벤처,코미디,가족","김수정,임경원",
4500,아름다운 시절,1998-11-21,0,0.00%,0,0,0,1,2,한국,한국,㈜영화사 백두대간,,12세 미만인 자는 관람할 수 없는 등급,"드라마,전쟁",이광모,"김정우,배유정,서상원,안성기,송옥숙,김원해,오지혜,서이숙,권태원,김기천,주부진"
4500,아스파라거스에 관한 에로틱 판타지,,0,0.00%,0,0,0,1,1,미국,미국,,,,애니메이션,,
4500,아이 엠 썸바디,,0,0.00%,0,0,0,1,2,중국,"중국,홍콩",,,,"드라마,코미디",이동승,
4500,안개,1967-10-19,0,0.00%,"574,000",0,287,1,2,한국,한국,,,,,김수용,
4500,"안녕, 리환잉",,0,0.00%,0,0,0,1,2,중국,중국,,,,드라마,,
4500,안소니 퀸의 노인과 바다,,0,0.00%,0,0,0,1,1,영국,영국,,,15세관람가,드라마,주드 테일러,"앤소니 퀸,게리 콜"
4500,액션히어로,2021-07-21,0,0.00%,"49,552,700",0,"5,980",1,1,한국,한국,한국예술종합학교 산학협력단,(주)트리플픽쳐스,12세이상관람가,"액션,코미디",이진호,"이석형,이주영,김재화,장인섭,이세준,전승재,윤성민,염동헌,김홍기,김승화,최준하,김휘규,김병철,김진구,정연심,한성욱,이윤희,옥주리,황지우,이승철,이규현,송덕호,박세정,홍주만,강현구,이병희,조혜경,주창욱,노경섭,윤민규,백남준,김태윤,최광휘,박승진,조건기,민선기,윤호중,이재혁,이성길,김용학,원주영,정신영,채성원,곽진"
4500,양익준 전: 바라만 본다_단편모음1,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,양익준,
4500,양익준 전: 바라만 본다_단편모음2,,0,0.00%,0,0,0,1,1,한국,한국,,,,기타,양익준,
4500,어둠의 자식들,1981-08-07,0,0.00%,"6,797,000",0,"3,396",1,2,한국,한국,(주)화천공사,,연소자관람불가,드라마,이장호,"김희라,이대근,안성기,나영희,김일우,기주봉,정지희"
4500,어제 내린 비,1975-01-01,0,0.00%,"2,614,000",0,"1,307",1,2,한국,한국,국제,,,멜로/로맨스,이장호,"김희라,이영호,안인숙"
4500,엄마 없는 하늘 아래,1977-06-23,0,0.00%,"1,607,000",0,795,1,2,한국,한국,한진흥업주식회사,,전체관람가,"가족,드라마,멜로/로맨스",이원세,"김재성,이경태,김은주,김현성,박근형"
4500,엄마 찾아 삼만리,1981-01-05,0,0.00%,"279,000",0,56,1,2,한국,한국,(주)선우프로덕션,(주)선우프로덕션,,애니메이션,"정수용,강한영",
4500,여섯 개의 밤,2023-03-29,0,0.00%,0,0,0,1,1,한국,한국,"(주)컬쳐플랫폼,매치컷(주)",㈜인디스토리,12세이상관람가,"드라마,멜로/로맨스,가족",최창환,"강길우,강진아,김시은,변중희,이한주,정수지,박인지,유해준,이나래"
4500,열여섯의 봄,2019-11-07,0,0.00%,"9,949,980",0,"1,237",1,2,중국,중국,,(주)디스테이션,12세이상관람가,드라마,바이 슈에,"황야오,순양"
4500,영화의 거리,2021-09-16,0,0.00%,"19,981,200",0,"2,611",1,1,한국,한국,제작사 눈,영화배급협동조합 씨네소파,12세이상관람가,"멜로/로맨스,코미디",김민근,"한선화,이완,박세기,남기형,유민곤,김리현,정마린,김신비,이주원,이창원,서인수,정희원,김양렬,손권희,강건우,강길준,손승웅,김예솔,김수빈,조다빈,박정범"
