순위,영화명,개봉일,매출액,매출액점유율,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,국적,제작사,배급사,등급,장르,감독,배우
3535,UFO는 살아있다: 아폴로 11호의 비밀,,"60,000",0.00%,"60,000",10,10,1,1,미국,미국,,주식회사 모쿠슈라픽쳐스,,"다큐멘터리,미스터리",다시 위어,스탠튼 T. 프리드만
3535,강유가람 단편선,,"59,000",0.00%,"74,000",10,13,1,2,한국,한국,,,,기타,강유가람,
3535,개와 고양이를 위한 시간,,"70,000",0.00%,"2,157,000",10,277,1,1,한국,한국,투아이드 필름,,,다큐멘터리,임진평,
3535,검은 해변,,"54,000",0.00%,"54,000",10,10,1,1,프랑스,"프랑스,포르투갈,스위스,폴란드",,,,드라마,미셸 피콜리,도미니크 블랑
3535,고급창녀,2021-01-21,"10,000",0.00%,"10,000",10,10,8,10,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,성인물(에로),에로핑,채승하
3535,누구나 아는 비밀,2019-08-01,"80,000",0.00%,"237,635,620",10,"30,950",1,1,스페인,"스페인,프랑스,이탈리아",,"오드,(주)티캐스트",15세이상관람가,드라마,아쉬가르 파라디,"페넬로페 크루즈,하비에르 바르뎀,리카도 다린,바바라 레니"
3535,도쿄가,,"58,000",0.00%,"1,587,000",10,234,1,2,서독,서독,,,,기타,빔 벤더스,
3535,두 개의 사랑,2017-12-28,"55,500",0.00%,"92,277,400",10,"11,694",1,3,프랑스,프랑스,,(주)팝엔터테인먼트,청소년관람불가,스릴러,프랑수아 오종,"마린 백트,제레미 레니에"
3535,디판,2015-10-22,"70,000",0.00%,"43,083,900",10,"5,841",1,1,프랑스,프랑스,,그린나래미디어(주),청소년관람불가,드라마,자크 오디아르,"제수타산 안토니타산,칼리스와리 스리니바산,클로딘 비나시탐비"
3535,라이징 쇼츠! -섹션3,,"90,000",0.00%,"90,000",10,10,1,1,한국,한국,,,,기타,,
3535,레전드 스트라이커,,"60,000",0.00%,"60,000",10,10,1,1,러시아,러시아,,주식회사 모쿠슈라픽쳐스,,드라마,일리야 우치텔,"알렉산더 페트로브,스타샤 밀로슬랍스카야"
3535,마틴과 신비의 숲,,"70,000",0.00%,"70,000",10,10,1,1,체코,"체코,슬로바키아",,,,가족,,
3535,밀루의 어떤 5월,,"51,000",0.00%,"51,000",10,10,1,1,프랑스,"프랑스,이탈리아",,,,"코미디,멜로/로맨스",루이 말,"미셸 피콜리,미우-미우"
3535,반교: 디텐션,2020-08-13,"68,000",0.00%,"326,445,250",10,"36,415",1,3,기타,기타,,(주)팝엔터테인먼트,15세이상관람가,공포(호러),존 쉬,"왕정,증경화,부맹백"
3535,발이 먼저야,,"55,000",0.00%,"55,000",10,10,1,3,미국,미국,,,,"어드벤처,코미디,멜로/로맨스",클라이드 브루크맨,해롤드 로이드
3535,배신자,2019-11-21,"80,000",0.00%,"1,927,000",10,556,1,2,이탈리아,이탈리아,,(주)피터팬픽쳐스,15세이상관람가,드라마,마르코 벨로치오,피에르프란체스코 파비노
3535,북간도의 십자가,2019-10-17,"20,000",0.00%,"72,983,160",10,"9,921",1,4,한국,한국,(재)CBS,"(재)CBS,주식회사 마운틴픽쳐스",전체관람가,다큐멘터리,반태경,"문동환,심용환,문성근,설영범,박명규,변상욱,이상협"
3535,분자연대기,,"60,000",0.00%,"60,000",10,10,1,1,이탈리아,이탈리아,,,,다큐멘터리,안드레아 세그레,
3535,비바리움,2020-07-16,"70,000",0.00%,"195,382,120",10,"23,766",1,1,미국,"미국,덴마크,벨기에,아일랜드",,(주)드림팩트엔터테인먼트,15세이상관람가,"미스터리,SF,공포(호러)",,"제시 아이젠버그,이모겐 푸츠"
3535,생각의 여름 배우 단편전,,"90,000",0.00%,"90,000",10,10,1,1,한국,한국,,,,기타,,
3535,성인용품사용설명서3 : 젊은 여사장,2021-09-27,"30,000",0.00%,"30,000",10,10,5,5,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",이우민,옥길동
3535,스왈로 탐험대와 아마존 해적,2021-09-02,"50,000",0.00%,"50,000",10,10,1,1,영국,영국,,(주)나이너스엔터테인먼트,전체관람가,"어드벤처,드라마,가족",필립파 로소프,"켈리 맥도날드,앤드류 스캇,라프 스팰"
3535,스타비스키,,"54,000",0.00%,"1,069,000",10,204,1,1,이탈리아,"이탈리아,프랑스",신프로덕션,,,드라마,알랭 레네,장 폴 벨몽도
3535,스페셜 솔져,2020-12-22,"10,000",0.00%,"33,000",10,33,2,10,폴란드,폴란드,,(유)조이앤시네마,15세이상관람가,액션,대니 레너,
3535,십계 10편 : 네 이웃을 소유를 탐내지 말라,,"50,000",0.00%,"2,389,000",10,618,1,1,폴란드,폴란드,,,,기타,크지슈토프 키에슬로프스키,
3535,"안녕, 투이",2014-11-27,"80,000",0.00%,"8,085,300",10,"1,186",1,1,한국,한국,상남영화제작소,(주)인디플러그,청소년관람불가,"미스터리,드라마",김재한,"닌영 란응옥,명계남,이정애,이지원,이지호,이현경,장두영,예수정,김미경"
3535,야근 대신 뜨개질,2016-11-17,"70,000",0.00%,"9,934,500",10,"1,449",1,1,한국,한국,(주)영화사 진진,(주)영화사 진진,12세이상관람가,다큐멘터리,박소현,"김민수,지유나"
3535,어린이의 정원과 위험한 바다,,"70,000",0.00%,"70,000",10,10,1,1,미국,미국,,,,기타,스탠 브래키지,
3535,영혼의 순례길,2018-05-24,"79,000",0.00%,"15,148,200",10,"1,956",1,1,중국,중국,,(주)영화사오원,전체관람가,드라마,장양,
3535,오렌지필름 기획전 - 여름 지나 겨울,,"75,000",0.00%,"75,000",10,10,1,2,한국,한국,,,,드라마,,
3535,용순,2017-06-08,"90,000",0.00%,"98,529,200",10,"13,421",1,1,한국,한국,(주)아토,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,드라마,신준,"이수경,최덕문,박근록,김동영,장햇살,최여진,김한나,박운아,박지연,유리,최은화,이수정,이예진,이나라,김영재,김응수,박지연,김자영,한사명,나애진,윤혜인,조민재"
3535,월간-할매,,"50,000",0.00%,"50,000",10,10,1,2,한국,한국,,,,다큐멘터리,김지곤,
3535,유령 이미지,,"50,000",0.00%,"50,000",10,10,1,1,한국,한국,후앤유아츠(주),,12세이상관람가,멜로/로맨스,이상준,"우지현,옥자연,이상일"
3535,은미,,"32,500",0.00%,"32,500",10,10,1,1,한국,한국,정지영 필름,,,"드라마,미스터리,멜로/로맨스",정지영,"손예원,이나영,김종재"
3535,인사이드 프로라,,"60,000",0.00%,"60,000",10,10,1,1,독일,독일,,,,다큐멘터리,,
3535,잉투기,2013-11-14,"90,000",0.00%,"130,437,600",10,"18,186",1,1,한국,한국,한국영화아카데미,CGV아트하우스,15세이상관람가,"액션,드라마",엄태화,"엄태구,류혜영,권율,배범식,백승진,성스러운,송아미,오수빈,유영선,유원상,이규봉,이영상,이우람,이자연,김승곤,정수련,조슬예,조아라,박준영,박헌수,황선영,홍석재,박소담,김준배,길해연,송지인,오희준,윤금선아,차청화,김희상,이수민"
3535,정사: 서로 다른 욕망,2021-08-04,"10,000",0.00%,"10,000",10,10,5,10,기타,기타,,(유)조이앤시네마,청소년관람불가,"코미디,드라마,멜로/로맨스",,
3535,제23회 부산독립영화제 딥포커스1,,"60,000",0.00%,"60,000",10,10,1,1,한국,한국,,,,기타,,
3535,코미디를 위한 시간은 없어,,"53,000",0.00%,"53,000",10,10,1,3,미국,미국,,,,"코미디,드라마,멜로/로맨스",윌리엄 케일리,"로사린드 러셀,제임스 스튜어트"
3535,퀴리부인,,"20,000",0.00%,"3,230,000",10,"1,615",1,4,미국,미국,,,,드라마,머빈 르로이,"그리어 가슨,월터 피전"
3535,크로닉,2016-04-14,"70,000",0.00%,"45,675,200",10,"6,083",1,1,멕시코,멕시코,,주식회사 씨네룩스,15세이상관람가,드라마,미셸 프랑코,"팀 로스,사라 서덜랜드"
3535,판타스틱 우먼,2018-04-19,"80,000",0.00%,"61,364,100",10,"7,483",1,1,칠레,칠레,,아이 엠,15세이상관람가,드라마,세바스찬 렐리오,"다니엘라 베가,프란시스코 리예스,루이스 그네코,아린네 쿠펜헤임"
3535,페인티드 버드,2020-03-26,"80,000",0.00%,"10,484,280",10,"1,113",1,1,슬로바키아,"슬로바키아,우크라이나",,M&M 인터내셔널,청소년관람불가,"드라마,전쟁",,"하비 케이틀,우도 키에르,스텔란 스카스가드"
3587,5월 단단한영화展,,"28,000",0.00%,"28,000",9,9,1,1,한국,한국,,,,기타,,
3587,EXiS2021 EX-Choice 3,,"63,000",0.00%,"63,000",9,9,1,1,기타,기타,,,,기타,,
3587,EXiS2021 EX-Now 4,,"63,000",0.00%,"63,000",9,9,1,1,기타,기타,,,,기타,,
3587,FIWOM2021 피움초이스4,,"72,000",0.00%,"72,000",9,9,1,1,한국,한국,,,,기타,,
3587,GUKIFF2021 키즈플러스10 3,,"63,000",0.00%,"63,000",9,9,1,1,기타,기타,,,,기타,,
3587,SESIFF2021 블러디 나잇,,"54,000",0.00%,"54,000",9,9,1,1,기타,기타,,,,기타,,
3587,[광주독립영화관] 생각의 여름 배우 단편선,,"55,000",0.00%,"55,000",9,9,1,4,한국,한국,,,,드라마,,
3587,갈대,,"18,000",0.00%,"1,487,000",9,539,1,1,영국,영국,,,,"범죄,드라마,스릴러",바실 디어든,"지나 롤로브리지다,숀 코네리,랄프 리차드슨,알렉산더 녹스"
3587,강진아: 사랑의 모든 것 섹션2,,"99,000",0.00%,"99,000",9,9,1,1,한국,한국,,,,기타,,
3587,구르는 돌처럼 + 빨래,,"63,000",0.00%,"63,000",9,9,1,1,한국,한국,,,,다큐멘터리,,
3587,기기괴괴 성형수,2020-09-09,"82,000",0.00%,"873,226,560",9,"103,420",2,7,한국,한국,"(주)에스에스애니멘트 ,(주)스튜디오 애니멀",(주)트리플픽쳐스,15세이상관람가,"공포(호러),스릴러",조경훈,"문남숙,장민혁,조현정,김보영,최승훈,김소형,강시현,박성광,정유정,황창영,서반석"
3587,대구독립영화 연말정산 2021 - 단편4,,"72,000",0.00%,"72,000",9,9,1,1,한국,한국,,,,기타,,박지수
3587,리코더시험,,"27,000",0.00%,"197,337",9,172,1,6,한국,한국,,,전체관람가,"드라마,가족",김보라,"정인기,박명신"
3587,마리 퀴리,2020-11-18,"81,000",0.00%,"191,581,920",9,"24,582",1,2,프랑스,프랑스,,(주)디스테이션,15세이상관람가,드라마,마르잔 사트라피,"로자먼드 파이크,샘 라일리,안야 테일러 조이"
3587,밀양전,,"85,000",0.00%,"864,000",9,156,1,1,한국,한국,,,,다큐멘터리,박배일,
3587,섹션 5 : 동행하는 춤,,"54,000",0.00%,"54,000",9,9,1,2,기타,기타,,,,기타,,
3587,아랑,2006-06-28,"9,000",0.00%,"5,726,182,700",9,"951,843",8,8,한국,한국,"㈜더드림앤드픽쳐스,(주)디알엠엔터테인먼트",롯데쇼핑㈜롯데엔터테인먼트,15세관람가,공포(호러),안상훈,"송윤아,이동욱,김정우,최정우,손승진,조도연,백민현,모종혁,천민수,유인나,임승미,이승주,이승철,송민정,정원중,손진호,이종수"
3587,아픈 만큼 사랑한다,2019-04-03,"22,000",0.00%,"112,618,600",9,"16,168",2,9,한국,한국,"KBS 미디어,(주)드림팩트엔터테인먼트",(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,임준현,"박누가,추상미,김정옥,김주희,이규석"
3587,애드벌룬,,"27,000",0.00%,"1,016,675",9,703,1,5,한국,한국,한양대학교 예술학부 영화학과,,,드라마,이우정,"장의영,이민지,박경혜"
3587,우리 선희,2013-09-12,"72,000",0.00%,"533,490,900",9,"69,155",1,4,한국,한국,(주)영화제작전원사,"(주)영화제작전원사 ,(주)영화사 조제",청소년관람불가,드라마,홍상수,"정유미,이선균,김상중,정재영,이민우,예지원,박주희,안선영,한재이"
3587,인디그라운드X독립영화전용관 특별기획전 섹션2,,"69,000",0.00%,"69,000",9,9,2,4,한국,한국,,,,기타,,
3587,일반인 초대녀,2021-06-08,"32,000",0.00%,"32,000",9,9,5,6,한국,한국,(주)로드하우스,노바엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",이우민,옥길동
3587,트루 시크릿,2019-10-03,"81,000",0.00%,"50,188,300",9,"5,996",1,1,프랑스,프랑스,,M&M 인터내셔널,청소년관람불가,"드라마,멜로/로맨스",사피 네부,"줄리엣 비노쉬,프랑수아 시빌"
3587,특공황비2-무적의 적소검,2021-05-11,"9,000",0.00%,"9,000",9,9,9,9,중국,중국,,(유)조이앤시네마,15세이상관람가,액션,,장양
3587,파도를 걷는 소년,2020-05-14,"27,800",0.00%,"8,376,020",9,"1,012",1,2,한국,한국,(주)컬쳐플랫폼,매치컷(주),15세이상관람가,드라마,최창환,"곽민규,김현목,민동호,김해나,강길우,고성범,공민정,김민승,김예은,김재형,김준희,김해나,노강현,성명훈,손예원,송승현,오동민,한영자,장병진,장준휘,전강현,정하늘,정다혜,김예은"
3612,Re-play 인터시티 상영회,,"48,000",0.00%,"48,000",8,8,1,2,한국,한국,,,,기타,,
3612,SESIFF2021 임선우 배우 특별전,,"48,000",0.00%,"48,000",8,8,1,1,한국,한국,,,,기타,,
3612,[네마프2021] 글로컬신작전4,,"56,000",0.00%,"56,000",8,8,1,2,기타,기타,,,,기타,,
3612,[네마프2021] 글로컬신작전5,,"55,000",0.00%,"55,000",8,8,1,2,기타,기타,,,,기타,,
3612,검은 백조,,"16,000",0.00%,"4,223,000",8,"2,101",1,1,미국,미국,,,미정,"어드벤처,가족,멜로/로맨스",헨리 킹,"타이론 파워,모린 오하라,레어드 크레거"
3612,겟어웨이,1978-05-11,"16,000",0.00%,"213,000",8,96,1,1,미국,미국,,,12세이상관람가,"드라마,범죄,스릴러,액션",샘 페킨파,"벤 존슨,알리 맥그로우,알 레티어리,스티브 맥퀸"
3612,군산전기,,"48,000",0.00%,"48,000",8,8,1,1,한국,한국,,주식회사 블루필름웍스,전체관람가,다큐멘터리,"문승욱,유예진",
3612,그런 일은 일어나지 않았지,,"76,000",0.00%,"76,000",8,8,1,4,한국,한국,(주)콘텐츠윙,(주)콘텐츠윙,12세이상관람가,"드라마,코미디",김충길,"김충길,권가람,윤해신,이원선,임성균,유정환,한동원,안준형,주남정,정회동,이원진,김홍일"
3612,글래디에이터 드래곤,2021-06-25,"8,000",0.00%,"8,000",8,8,8,8,미국,미국,,(유)조이앤시네마,15세이상관람가,"판타지,액션",,"애덤 존슨,케이틀린 더블데이"
3612,김나경 감독 단편선,,"55,000",0.00%,"55,000",8,8,1,1,한국,한국,,,,드라마,,
3612,내 생애 가장 아름다운 일주일,2005-10-07,"78,000",0.00%,"14,710,619,000",8,"2,290,717",1,1,한국,한국,"(주)두사부필름,(주)수필름",CJ ENM,15세관람가,멜로/로맨스,민규동,"황정민,엄정화,김유정,김윤석,진태현,임창정,정경호,최원석,김수로,정혜영,조상철,김민섭,박준석,전성호,한상훈,서성종,김다인,김도민,유근희,김성래,최민규,전창훈,박상현,임이랑,이주리,김승원,이진호,이은희,이현,이현규,서영희,박진우,우현,주현,정경호,조희봉,이세영,류승수"
3612,다크 나이트 라이즈,2012-07-19,"40,000",0.00%,"47,910,613,000",8,"6,428,574",1,4,미국,"미국,영국",,워너브러더스 코리아(주),15세이상관람가,"액션,범죄,스릴러",크리스토퍼 놀란,"크리스찬 베일,게리 올드만,앤 해서웨이,톰 하디,조셉 고든 레빗"
3612,두 개의 광경,,"55,000",0.00%,"55,000",8,8,1,1,캐나다,"캐나다,영국",,,,기타,,
3612,라이징 쇼츠! -섹션4,,"72,000",0.00%,"72,000",8,8,1,1,한국,한국,,,,기타,,
3612,러싱 그린 위드 호스,,"56,000",0.00%,"56,000",8,8,1,1,독일,독일,,,,기타,,
3612,매춘: 은밀한 제안들,2021-01-29,"8,000",0.00%,"8,000",8,8,8,8,한국,한국,(주)디에이치미디어,(주)케이알씨지,청소년관람불가,성인물(에로),이동현,이채담
3612,무하마드 알리,,"49,000",0.00%,"49,000",8,8,1,3,영국,"영국,미국",,,,드라마,몬테 헬만,"무하마드 알리,어네스트 보그나인,존 말리"
3612,베들레헴의 작은 별들,,"56,000",0.00%,"56,000",8,8,1,1,네덜란드,네덜란드,,,,기타,,
3612,별장하녀들,2021-05-21,"10,000",0.00%,"10,000",8,8,6,6,한국,한국,주식회사 패콘,(주)룬컴퍼니,청소년관람불가,성인물(에로),패콘,
3612,불온한 당신,2017-07-20,"72,000",0.00%,"35,208,700",8,"4,855",1,1,한국,한국,움,무브먼트,15세이상관람가,다큐멘터리,이영,
3612,빗나간 행동,,"46,000",0.00%,"734,000",8,107,1,2,서독,서독,,,,기타,빔 벤더스,
3612,사랑방 손님,2021-08-13,"8,000",0.00%,"8,000",8,8,8,8,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,최환,"채승하,정연주"
3612,썩시드,2020-01-09,"52,000",0.00%,"9,538,200",8,"1,045",1,2,태국,태국,,주식회사 슈아픽처스,12세이상관람가,코미디,차야놉 분프라콥,
3612,아프리카,2002-01-10,"8,000",0.00%,"8,000",8,8,8,8,한국,한국,(주)신승수프로덕션,,15세관람가,드라마,신승수,"김민선,이요원,조은지,이영진,김경섭,박정우,이제락,최윤영,신종순,심학수,박홍근,권오준,한주현,한동욱,임기철,정성일,임만삼,오성택,오지훈,이원섭,김규리,김강일"
3612,애프터 미투,2022-10-06,"56,000",0.00%,"56,000",8,8,1,1,한국,한국,애프터 미투 프로젝트 팀,(주)영화사 그램,15세이상관람가,다큐멘터리,"박소현,이솜이,강유가람,김소람",
3612,에로스,2005-06-30,"70,000",0.00%,"189,112,500",8,"28,835",1,1,미국,"미국,프랑스,이탈리아,중국,룩셈부르크,영국",판당고,스폰지,18세관람가,"드라마,멜로/로맨스","왕가위,스티븐 소더버그,미켈란젤로 안토니오니","공리,장첸,로버트 다우니 주니어,알란 아킨"
3612,여성 병역 거부자,,"64,000",0.00%,"64,000",8,8,1,2,미국,미국,,,,다큐멘터리,,
3612,연인들,2008-12-04,"24,000",0.00%,"12,407,600",8,"1,968",1,1,한국,한국,"㈜인디스토리,김종관필름",㈜인디스토리,12세이상관람가,드라마,김종관,"정유미,이정민,양익준,정보훈,이소윤,권다현,김영재,신경진,이승연,정대훈,김홍민,설창희"
3612,용호방,,"8,000",0.00%,"112,000",8,23,8,8,홍콩,홍콩,,(유)조이앤시네마,15세이상관람가,"액션,드라마",두기봉,"곽부성,고천락,양가휘"
3612,위험한 덫,2021-07-09,"8,000",0.00%,"8,000",8,8,8,8,한국,한국,(주)디에이치미디어,(주)케이알씨지,청소년관람불가,멜로/로맨스,이동현,
3612,위험한 처제,2021-07-22,"8,000",0.00%,"8,000",8,8,8,8,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,신효성,
3612,유스,2016-01-07,"25,000",0.00%,"678,940,600",8,"87,265",1,2,이탈리아,"이탈리아,프랑스,스위스,영국",,그린나래미디어(주),15세이상관람가,드라마,파올로 소렌티노,"마이클 케인,하비 케이틀,레이첼 와이즈,폴 다노,제인 폰다"
3612,유열의 음악앨범,2019-08-28,"46,000",0.00%,"10,233,501,040",8,"1,245,540",2,3,한국,한국,"(주)무비락,정지우 필름,(주)필름봉옥",CGV아트하우스,12세이상관람가,"멜로/로맨스,드라마",정지우,"김고은,정해인,박해준,김국희,정유진,최준영,심달기,나철,권은수,박세현,김한나,남문철,강민지,고경희,곽민석,박성용,권혁,김경미,박지연,김대곤,김도연,김도영,김동규,김동준,신이지,김민,변주현,안현빈,유병선,유병선,유열,연제욱,윤대열,김세경,윤상정,윤재국,이정진,이서한,허지나,최영우,홍성덕,홍종호,홍현종,이찬희,김희진,황재열,강서은,김중기,김지안,구권모,이혜원,최효주,김진옥,김사랑,이미라,이영훈,김주빈,김현,이유경,이유경,이유경,이유경,정애리,원미원,노윤지,유성주,유현준,박기량,윤옥길,최강희,심규식,정효림,이상협,이승미,이원섭,서미소,박찬국,최준규,전상조,송덕호,오채은,장세원,한경희,홍종길,한성용,황도진,한준원,현예빈,홍사빈,김병만,이영희"
